# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.614756524562835693e-01 2.742283046245574951e-01 1.129599571228027344e+00
1.000000000000000000e+03 9.670535800978541374e-04 9.795654332265257835e-04 1.051962971687316895e-01
2.000000000000000000e+03 4.321460728533565998e-04 4.379646852612495422e-04 7.423420995473861694e-02
3.000000000000000000e+03 2.901810803450644016e-04 3.066619101446121931e-04 6.094380468130111694e-02
4.000000000000000000e+03 2.107767213601619005e-04 2.269575052196159959e-04 5.173086747527122498e-02
5.000000000000000000e+03 1.394349092151969671e-04 1.496172335464507341e-04 4.265027493238449097e-02
6.000000000000000000e+03 5.810058792121708393e-05 6.496452988358214498e-05 2.851013466715812683e-02
7.000000000000000000e+03 4.125453415326774120e-05 4.595553764374926686e-05 2.447772584855556488e-02
8.000000000000000000e+03 6.977354496484622359e-05 7.329346408369019628e-05 3.697722032666206360e-02
9.000000000000000000e+03 1.832323505368549377e-05 2.145380858564749360e-05 1.839537173509597778e-02
1.000000000000000000e+04 3.281790486653335392e-05 3.516046854201704264e-05 2.608087472617626190e-02
1.100000000000000000e+04 1.334727312496397644e-05 1.527752647234592587e-05 1.588978618383407593e-02
1.200000000000000000e+04 1.235296804225072265e-05 1.376684758724877611e-05 1.533522363752126694e-02
1.300000000000000000e+04 1.169180268334457651e-05 1.263812191609758884e-05 1.485420949757099152e-02
1.400000000000000000e+04 1.152647655544569716e-05 1.210169739351840690e-05 1.486622542142868042e-02
1.500000000000000000e+04 9.816514648264274001e-06 1.038078244164353237e-05 1.372076291590929031e-02
1.600000000000000000e+04 8.627722309029195458e-06 9.207841685565654188e-06 1.286685839295387268e-02
1.700000000000000000e+04 7.047603503451682627e-06 7.731083314865827560e-06 1.155189238488674164e-02
1.800000000000000000e+04 5.366813184082275257e-06 6.279382887441897765e-06 1.000007987022399902e-02
1.900000000000000000e+04 4.159962827543495223e-06 5.151863661012612283e-06 8.609289303421974182e-03
2.000000000000000000e+04 3.488331003609346226e-06 4.527229975792579353e-06 7.787772919982671738e-03
2.100000000000000000e+04 3.089440269832266495e-06 4.127055944991298020e-06 7.313933223485946655e-03
2.200000000000000000e+04 2.826324362104060128e-06 3.845776518573984504e-06 7.023234385997056961e-03
2.300000000000000000e+04 2.643581410666229203e-06 3.643764785010716878e-06 6.846610922366380692e-03
2.400000000000000000e+04 3.276652023487258703e-06 4.131294645048910752e-06 7.792389020323753357e-03
2.500000000000000000e+04 2.398485321464249864e-06 3.355122544235200621e-06 6.599988788366317749e-03
2.600000000000000000e+04 2.307896920683560893e-06 3.248190296289976686e-06 6.501564756035804749e-03
2.700000000000000000e+04 2.232598490081727505e-06 3.148738869640510529e-06 6.402645260095596313e-03
2.800000000000000000e+04 2.161435759262531064e-06 3.071326091230730526e-06 6.324674934148788452e-03
2.900000000000000000e+04 2.096384150718222372e-06 2.996279590661288239e-06 6.233453284949064255e-03
3.000000000000000000e+04 2.038826323769171722e-06 2.929577021859586239e-06 6.150967441499233246e-03
