# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.662667334079742432e-01 2.659330964088439941e-01 1.076408267021179199e+00
1.000000000000000000e+03 9.077598806470632553e-04 8.966005407273769379e-04 1.020195782184600830e-01
2.000000000000000000e+03 4.592685727402567863e-04 4.665021551772952080e-04 7.586064934730529785e-02
3.000000000000000000e+03 3.166381211485713720e-04 3.263985854573547840e-04 6.454508006572723389e-02
4.000000000000000000e+03 2.079578698612749577e-04 2.177960850531235337e-04 5.305856093764305115e-02
5.000000000000000000e+03 1.223180879605934024e-04 1.290214277105405927e-04 4.680022224783897400e-02
6.000000000000000000e+03 4.000441185780800879e-05 4.357730358606204391e-05 2.635593339800834656e-02
7.000000000000000000e+03 7.929135608719661832e-05 7.930838910397142172e-05 4.052152484655380249e-02
8.000000000000000000e+03 2.399768891336861998e-05 2.606248381198383868e-05 2.065233141183853149e-02
9.000000000000000000e+03 2.065407716145273298e-05 2.223444425908382982e-05 1.942999288439750671e-02
1.000000000000000000e+04 2.857999970728997141e-05 2.973438313347287476e-05 2.461760677397251129e-02
1.100000000000000000e+04 1.607133162906393409e-05 1.685812640062067658e-05 1.739300601184368134e-02
1.200000000000000000e+04 1.464183878852054477e-05 1.542284917377401143e-05 1.662043109536170959e-02
1.300000000000000000e+04 1.325942230323562399e-05 1.424285801476798952e-05 1.585106179118156433e-02
1.400000000000000000e+04 1.153342327597783878e-05 1.275733029615366831e-05 1.484070066362619400e-02
1.500000000000000000e+04 9.682249583420343697e-06 1.114672704716213048e-05 1.362483017146587372e-02
1.600000000000000000e+04 7.856721822463441640e-06 9.451307050767354667e-06 1.220887154340744019e-02
1.700000000000000000e+04 6.309662239800672978e-06 8.020370842132251710e-06 1.089946273714303970e-02
1.800000000000000000e+04 5.369337941374396905e-06 7.101892151695210487e-06 9.940328076481819153e-03
1.900000000000000000e+04 4.826028089155443013e-06 6.563752776855835691e-06 9.342477656900882721e-03
2.000000000000000000e+04 1.213125051435781643e-05 1.335476554231718183e-05 1.583228632807731628e-02
2.100000000000000000e+04 2.002587461902294308e-05 2.101707468682434410e-05 2.066306397318840027e-02
2.200000000000000000e+04 3.924586053472012281e-06 5.679581136064371094e-06 8.411704562604427338e-03
2.300000000000000000e+04 3.974072569690179080e-06 5.707241143682040274e-06 8.522003889083862305e-03
2.400000000000000000e+04 3.532499022185220383e-06 5.324635822034906596e-06 8.036378771066665649e-03
2.500000000000000000e+04 3.369522801222046837e-06 5.187422175367828459e-06 7.883664220571517944e-03
2.600000000000000000e+04 3.229781441405066289e-06 5.067272923042764887e-06 7.752844598144292831e-03
2.700000000000000000e+04 3.104860297753475606e-06 4.969048404745990410e-06 7.633030880242586136e-03
2.800000000000000000e+04 3.001536924784886651e-06 4.884080226474907249e-06 7.533372845500707626e-03
2.900000000000000000e+04 2.895730176533106714e-06 4.803702722711022943e-06 7.426664233207702637e-03
3.000000000000000000e+04 2.806821612466592342e-06 4.728483418148243800e-06 7.333053275942802429e-03
