# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.592815458774566650e-01 2.620748281478881836e-01 9.954286217689514160e-01
1.000000000000000000e+03 1.131625846028327942e-03 1.112757250666618347e-03 1.153134927153587341e-01
2.000000000000000000e+03 4.034141020383685827e-04 4.114190232940018177e-04 7.139514386653900146e-02
3.000000000000000000e+03 2.872923505492508411e-04 2.976301184389740229e-04 5.990856140851974487e-02
4.000000000000000000e+03 1.913708401843905449e-04 2.001396060222759843e-04 5.022924765944480896e-02
5.000000000000000000e+03 8.608528150944039226e-05 9.465961920795962214e-05 3.689283132553100586e-02
6.000000000000000000e+03 4.320821244618855417e-05 4.864398215431720018e-05 2.800378948450088501e-02
7.000000000000000000e+03 2.778227826638612896e-05 3.200110950274392962e-05 2.277688495814800262e-02
8.000000000000000000e+03 2.165172008972149342e-05 2.535028761485591531e-05 2.006112784147262573e-02
9.000000000000000000e+03 1.777285433490760624e-05 2.077275348710827529e-05 1.845193654298782349e-02
1.000000000000000000e+04 1.564033664180897176e-05 1.821762270992621779e-05 1.744061149656772614e-02
1.100000000000000000e+04 1.398040330968797207e-05 1.619694194232579321e-05 1.650089025497436523e-02
1.200000000000000000e+04 1.251270623470190912e-05 1.443280052626505494e-05 1.552007813006639481e-02
1.300000000000000000e+04 1.128982967202318832e-05 1.311592677666340023e-05 1.454646605998277664e-02
1.400000000000000000e+04 9.994901120080612600e-06 1.164045352197717875e-05 1.350976899266242981e-02
1.500000000000000000e+04 8.945888112066313624e-06 1.051150138664525002e-05 1.255818922072649002e-02
1.600000000000000000e+04 8.028895535971969366e-06 9.514541488897521049e-06 1.168861426413059235e-02
1.700000000000000000e+04 7.198957064247224480e-06 8.595820872869808227e-06 1.089747622609138489e-02
1.800000000000000000e+04 7.848521818232256919e-06 9.342806151835247874e-06 1.139539200812578201e-02
1.900000000000000000e+04 5.864805189048638567e-06 7.069365437928354368e-06 9.607460349798202515e-03
2.000000000000000000e+04 5.418232376541709527e-06 6.596772436751052737e-06 9.145531803369522095e-03
2.100000000000000000e+04 4.979614914191188291e-06 6.052249318599933758e-06 8.759804069995880127e-03
2.200000000000000000e+04 4.659439582610502839e-06 5.674911790265468881e-06 8.459643460810184479e-03
2.300000000000000000e+04 4.446725142770446837e-06 5.390496426116442308e-06 8.336862549185752869e-03
2.400000000000000000e+04 4.173629349679686129e-06 5.077963123767403886e-06 8.029248565435409546e-03
2.500000000000000000e+04 5.523352683667326346e-06 6.472099357779370621e-06 9.745401330292224884e-03
2.600000000000000000e+04 3.837710664811311290e-06 4.647240530175622553e-06 7.752335164695978165e-03
2.700000000000000000e+04 3.715990487762610428e-06 4.481873020267812535e-06 7.661785930395126343e-03
2.800000000000000000e+04 3.609909754231921397e-06 4.334586265031248331e-06 7.579771336168050766e-03
2.900000000000000000e+04 3.523637815305846743e-06 4.222119969199411571e-06 7.506093475967645645e-03
3.000000000000000000e+04 3.449393943810719065e-06 4.107356744498247281e-06 7.457596249878406525e-03
