# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.252752423286437988e-01 2.818932831287384033e-01 9.943300485610961914e-01
1.000000000000000000e+03 1.352847204543650150e-03 1.296695903874933720e-03 1.272994726896286011e-01
2.000000000000000000e+03 6.157547468319535255e-04 5.389062571339309216e-04 7.832017540931701660e-02
3.000000000000000000e+03 3.717106301337480545e-04 3.223875537514686584e-04 5.899275466799736023e-02
4.000000000000000000e+03 2.337336773052811623e-04 2.154356770915910602e-04 4.739690199494361877e-02
5.000000000000000000e+03 1.856967282947152853e-04 1.728943025227636099e-04 4.260189831256866455e-02
6.000000000000000000e+03 8.768047700868919492e-05 7.871246634749695659e-05 2.946532890200614929e-02
7.000000000000000000e+03 4.023548535769805312e-05 3.563068457879126072e-05 2.080961689352989197e-02
8.000000000000000000e+03 3.172719880240038037e-05 2.825940646289382130e-05 1.872969046235084534e-02
9.000000000000000000e+03 2.390136069152504206e-05 2.142019002349115908e-05 1.639393158257007599e-02
1.000000000000000000e+04 1.743403663567733020e-05 1.566394712426699698e-05 1.398043893277645111e-02
1.100000000000000000e+04 1.652142964303493500e-05 1.514863015472656116e-05 1.399061176925897598e-02
1.200000000000000000e+04 1.403779151587514207e-05 1.282987977901939303e-05 1.268065348267555237e-02
1.300000000000000000e+04 1.214227813761681318e-05 1.110097309720003977e-05 1.155226957052946091e-02
1.400000000000000000e+04 1.114770020649302751e-05 1.027345570037141442e-05 1.111966278403997421e-02
1.500000000000000000e+04 1.076578973879804835e-05 1.006857564789243042e-05 1.122567057609558105e-02
1.600000000000000000e+04 9.015480827656574547e-06 8.387865818804129958e-06 1.007738616317510605e-02
1.700000000000000000e+04 7.748025382170453668e-06 7.230173650896176696e-06 9.375075809657573700e-03
1.800000000000000000e+04 6.188440238474868238e-06 5.723957656300626695e-06 8.295815438032150269e-03
1.900000000000000000e+04 1.163461183750769123e-05 1.128891835833201185e-05 1.316038146615028381e-02
2.000000000000000000e+04 4.154104772169375792e-06 3.754960744117852300e-06 6.618381012231111526e-03
2.100000000000000000e+04 4.044500656164018437e-06 3.610581188695505261e-06 6.393879652023315430e-03
2.200000000000000000e+04 3.479832685115979984e-06 3.106388930973480456e-06 5.996412131935358047e-03
2.300000000000000000e+04 4.536821961664827541e-06 4.130336947127943859e-06 7.473793812096118927e-03
2.400000000000000000e+04 1.608240017958451062e-05 1.579390482220333070e-05 1.611279137432575226e-02
2.500000000000000000e+04 3.032662561963661574e-06 2.707749672481440939e-06 5.568601656705141068e-03
2.600000000000000000e+04 3.060629296669503674e-06 2.737110207817750052e-06 5.671039223670959473e-03
2.700000000000000000e+04 2.825688625307520851e-06 2.536475449232966639e-06 5.369863938540220261e-03
2.800000000000000000e+04 2.737276645348174497e-06 2.468146703904494643e-06 5.292349029332399368e-03
2.900000000000000000e+04 2.650122723935055546e-06 2.386782625762862153e-06 5.190406460314989090e-03
3.000000000000000000e+04 2.680037368918419816e-06 2.452473836456192657e-06 5.339320749044418335e-03
